beta1,beta2,shortRho_m[1],shortRho_m[2],shortRho_m[3],shortRho_f[1],shortRho_f[2],shortRho_f[3],muRho,sigmaRho
0.004627456,0.065376917,0.006144649,0.014809491,0.01050644,0.015076894,0.023253414,0.03685621,0.007126664,0.009983595
0.007347572,0.056341162,0.008904844,0.015753867,0.011539241,0.01936441,0.020901789,0.037105377,0.022201696,0.006944002
0.003005492,0.064879064,0.00790109,0.015978431,0.015813209,0.020833574,0.023015623,0.026711042,0.018531177,0.005070782
0.001243929,0.065292179,0.007907451,0.014637442,0.013092886,0.015426024,0.026414941,0.029593953,0.01395558,0.021044679
0.005853729,0.061078289,0.00652256,0.017472499,0.015238877,0.017565226,0.024749597,0.022338307,0.026071587,0.012234624
0.004150293,0.063923811,0.005915307,0.019840815,0.011637316,0.011320176,0.030522057,0.020623616,0.014727312,0.010245957
0.001589852,0.062054445,0.009773903,0.016176298,0.01957018,0.018878436,0.027500316,0.020555396,0.020129124,0.00951588
0.000247132,0.068748658,0.007163692,0.014180335,0.010390122,0.019848983,0.025995567,0.02666852,0.017846641,0.006402126
0.000638383,0.068735678,0.005670925,0.014799924,0.014978117,0.020238971,0.025195944,0.023998232,0.017094619,0.009607639
0.00080558,0.067546262,0.007742398,0.012890245,0.01893954,0.019056805,0.023795974,0.029124231,0.013778321,0.008291901
0.003345961,0.067199425,0.003138687,0.016282542,0.013801593,0.013786725,0.022433722,0.037555073,0.02298237,0.008950685
7.89E-05,0.069237162,0.009632333,0.010695306,0.013382486,0.015134592,0.024786855,0.031575322,0.015334729,0.008860095
0.00379454,0.062098632,0.005893528,0.016361974,0.011433027,0.01676046,0.024215262,0.030171957,0.020117217,0.006789327
0.006022669,0.061976806,0.006588931,0.016433399,0.012867361,0.017277718,0.022911177,0.023922671,0.018745577,0.00551744
0.005255086,0.060207129,0.006430473,0.016238491,0.014670282,0.016788563,0.024500104,0.028308402,0.018981055,0.010848837
0.002198423,0.06561072,0.006263969,0.017596495,0.010822527,0.015656575,0.033334003,0.020578771,0.017462409,0.009634456
0.000937165,0.065933549,0.006819091,0.016798936,0.012742213,0.014624297,0.03712085,0.013813855,0.014156514,0.010824379
0.002401676,0.065696469,0.007921487,0.014612996,0.011867588,0.017542638,0.026294368,0.026209546,0.021760897,0.007562462
0.003271211,0.060286785,0.011986946,0.013929096,0.01552185,0.0196434,0.022930036,0.036828804,0.015067621,0.007283076
0.001352635,0.062374402,0.007054644,0.01861157,0.015377342,0.016725404,0.026325654,0.038431966,0.014483303,0.013918246
0.004904174,0.061186212,0.004800146,0.015120936,0.015644577,0.021310727,0.023836801,0.032912616,0.016762192,0.011208853
0.001874162,0.065572862,0.006546391,0.014530085,0.015888591,0.018794637,0.026082918,0.030402479,0.02671006,0.012561873
0.007619294,0.059886198,0.00841872,0.01504807,0.013314516,0.017382479,0.022132025,0.031786205,0.015727896,0.009494574
0.000634532,0.065524841,0.008332742,0.01579495,0.014562536,0.028598128,0.020867172,0.026175657,0.016945108,0.013692944
0.000444581,0.062601345,0.005148998,0.014565927,0.017944203,0.024666302,0.025360573,0.036750486,0.017706232,0.013061539
0.005836241,0.057976836,0.006763407,0.017712864,0.010536088,0.018623819,0.025101849,0.033133034,0.022617715,0.008382207
0.001963708,0.061465074,0.011883883,0.014345136,0.015188309,0.019057668,0.029567144,0.017638711,0.017444652,0.006683461
0.000780906,0.066683743,0.008266083,0.009057397,0.019215457,0.021347513,0.020178117,0.033401385,0.028617524,0.038779425
0.000763478,0.065176403,0.007140729,0.015308239,0.014117082,0.016871586,0.020686644,0.043049012,0.029398849,0.011126926
0.000202178,0.068752049,0.011611158,0.010714489,0.015716914,0.017562197,0.023527522,0.026515612,0.009594336,0.011497014
0.009602494,0.053710315,0.004002467,0.019951032,0.00977886,0.021510061,0.026849525,0.024322591,0.014482468,0.017494118
0.000659541,0.072447893,0.005667084,0.013940931,0.013042295,0.015589292,0.025459582,0.026084764,0.026104658,0.016063427
0.00515012,0.065124505,0.00585447,0.01470369,0.015277847,0.015743289,0.02452401,0.027164906,0.019803367,0.010180944
0.007520515,0.056287219,0.007148986,0.018423619,0.011649665,0.015516151,0.027361537,0.024737281,0.017007588,0.014262282
0.00292966,0.065218615,0.008486267,0.011438182,0.020117435,0.017735516,0.019876281,0.042489165,0.01428971,0.018746969
0.000316314,0.069686564,0.007307498,0.015477838,0.015204362,0.018179724,0.019783667,0.030941365,0.019637413,0.011369912
0.001529846,0.067050047,0.005838494,0.01531869,0.017032992,0.016936345,0.021722349,0.032724743,0.019761282,0.00583506
0.000198272,0.07084193,0.005173309,0.015872994,0.02043608,0.015031812,0.026871814,0.020211595,0.013959077,0.005287
0.004503318,0.063907791,0.008287072,0.014332295,0.012644271,0.018396535,0.023440021,0.022609475,0.023434443,0.017532468
0.002363243,0.064106601,0.006334053,0.016945553,0.01646685,0.017274838,0.025978911,0.026427262,0.018270031,0.00952535
0.001245471,0.067552391,0.009105294,0.017105934,0.013303263,0.01212047,0.027796006,0.023978419,0.01735172,0.007903772
0.003660482,0.063279638,0.009631242,0.016114287,0.006710023,0.013444366,0.027367348,0.025950507,0.021697261,0.01457839
0.000671469,0.06733182,0.006428665,0.017280271,0.006380681,0.023945388,0.026950686,0.016304643,0.01592038,0.018221372
0.000929911,0.065729631,0.007472786,0.016755703,0.008692216,0.01549393,0.029529519,0.022395493,0.007143775,0.007900647
0.001186071,0.069096358,0.006462408,0.013222548,0.012577051,0.017698829,0.026436484,0.020002044,0.014535012,0.007376517
0.004245795,0.063011249,0.007371282,0.014473926,0.01369333,0.017009648,0.029400451,0.013978423,0.016860587,0.006921115
0.001735731,0.063356564,0.005797998,0.013372207,0.017172651,0.018289592,0.026528086,0.032778177,0.0123909,0.007069023
0.00511833,0.058959851,0.006858195,0.017490282,0.013676094,0.015836579,0.027053908,0.022322331,0.014946545,0.01049172
0.000737375,0.065288653,0.005896862,0.018732619,0.011431877,0.02130991,0.028582412,0.01718225,0.020170033,0.01522796
0.008129797,0.05643498,0.004419294,0.019818554,0.010482255,0.014724215,0.022892418,0.037585414,0.018625168,0.013940403
0.000408633,0.065179876,0.010001356,0.016621562,0.011158676,0.027260758,0.024626557,0.017580645,0.01802026,0.006584605
0.001566996,0.06566667,0.008954146,0.017827868,0.010762345,0.015578154,0.026790003,0.022554749,0.013626813,0.005519293
0.003295069,0.065369833,0.009480788,0.012933836,0.014857272,0.014702619,0.028164209,0.019886549,0.017643012,0.009466633
2.75E-05,0.067033255,0.012053098,0.017297499,0.009117058,0.017027376,0.024562028,0.027320258,0.017200568,0.012461017
0.002169483,0.062745164,0.008079514,0.016469761,0.01504279,0.019470292,0.028357941,0.024938859,0.012266795,0.031625162
0.003272784,0.063710611,0.00793608,0.014884278,0.01614685,0.018068322,0.024417557,0.026353275,0.018979655,0.008657631
0.008076109,0.056194198,0.004449628,0.016874075,0.018610664,0.017346082,0.024133379,0.030186416,0.009704875,0.009750175
0.005741859,0.058992657,0.008951036,0.015988408,0.01586174,0.018138683,0.022030755,0.024534331,0.013430543,0.011570678
0.004876344,0.062727668,0.008055525,0.016730498,0.008028116,0.018272013,0.022427658,0.027917167,0.015527707,0.007959031
0.000993711,0.06692717,0.00642098,0.01508166,0.013777898,0.020716852,0.019588843,0.035470217,0.018499924,0.011838228
0.00394319,0.05996099,0.012609493,0.012752263,0.016150999,0.013874192,0.021793421,0.037738409,0.019600679,0.011863469
0.00065371,0.064101449,0.011397476,0.016358776,0.015423622,0.01947221,0.021486899,0.030780905,0.023369433,0.009532624
0.000647652,0.068443169,0.0083196,0.01273881,0.013455766,0.018967334,0.026222574,0.022549459,0.018914676,0.007324588
0.005684202,0.062321715,0.005361077,0.016827433,0.0171452,0.013410278,0.023137036,0.029097405,0.016966692,0.012053748
0.00068653,0.066646251,0.009786733,0.01361945,0.014352385,0.018783379,0.02859716,0.026551248,0.022261914,0.009502222
0.007042091,0.061205335,0.00406155,0.01562028,0.01786895,0.017373995,0.025412958,0.022544693,0.01142666,0.007079016
0.000482337,0.068407421,0.00994021,0.015754901,0.009295627,0.017844103,0.022740774,0.032471422,0.018262599,0.025263419
0.001684262,0.065189066,0.00905123,0.015029262,0.017484648,0.017965655,0.028146275,0.022451032,0.024464142,0.018120275
0.000653896,0.065089718,0.009738211,0.013683639,0.017537438,0.021878846,0.018242674,0.042321422,0.031031192,0.0188332
5.34E-05,0.068084522,0.012587942,0.007638491,0.021415179,0.019224467,0.024501293,0.027387929,0.012751843,0.015770009
0.01296429,0.049845756,0.008906792,0.012575625,0.016476942,0.020110596,0.021523581,0.025017567,0.011608208,0.011529085
0.011704221,0.049411478,0.008978198,0.013961373,0.015050693,0.018046865,0.025302843,0.021697028,0.017141002,0.007672108
0.005911752,0.056697054,0.010332317,0.013862888,0.016871389,0.020506927,0.027852999,0.019841537,0.017938652,0.005288317
0.000380224,0.067784801,0.013102394,0.013405774,0.007346044,0.022006334,0.022195333,0.021784934,0.008940748,0.024405135
0.00986075,0.052742661,0.01085971,0.014869294,0.008257728,0.024040582,0.021442771,0.025501199,0.01412255,0.005808055
0.006037403,0.058653012,0.010396558,0.01606746,0.008035561,0.013430292,0.026565105,0.029934936,0.016444977,0.010850457
0.000338364,0.065530819,0.010660635,0.013612002,0.015494287,0.017619482,0.030797528,0.013758001,0.023993087,0.009065512
0.005687204,0.059400619,0.008517491,0.015151797,0.013537778,0.017647664,0.028913424,0.017280139,0.015929309,0.007629507
0.001694299,0.061917367,0.008729608,0.019996403,0.007432376,0.012692432,0.030291635,0.03085762,0.017552237,0.027228503
0.00560702,0.059029424,0.007346184,0.019036722,0.009319116,0.015292345,0.023555989,0.032268552,0.020481576,0.010418915
0.004682068,0.065071442,0.007464195,0.014204999,0.012430126,0.02008875,0.025324912,0.020602975,0.018916074,0.016552974
0.001517512,0.065701558,0.003837791,0.019195569,0.014873336,0.015897859,0.031552223,0.022794004,0.018917712,0.010469334
0.003201161,0.063836928,0.00936714,0.015472448,0.01032044,0.014703666,0.023000883,0.030938874,0.015358878,0.00536313
0.001187634,0.066037158,0.009416546,0.014154719,0.013116546,0.021663177,0.020203403,0.033976796,0.017348566,0.016758244
0.002435859,0.062015756,0.010875981,0.015781614,0.014094775,0.017169839,0.029030104,0.022885532,0.018508332,0.006957293
0.002674229,0.068196066,0.005504674,0.015468325,0.016258418,0.015527359,0.026004897,0.023938316,0.017619723,0.007420643
0.003272148,0.063488443,0.010166553,0.014432996,0.012552601,0.020431561,0.02079701,0.034571391,0.018912652,0.008939757
0.001331659,0.064829306,0.011678483,0.010892581,0.016451135,0.016503783,0.03123597,0.021287953,0.015260963,0.010272957
0.000474429,0.07052775,0.005189829,0.016881695,0.01407629,0.01271815,0.028742584,0.02178081,0.01653472,0.007430939
0.005087046,0.059161973,0.007811562,0.012011099,0.016192183,0.019185467,0.025962499,0.025446775,0.026158166,0.010280585
0.004454369,0.061090047,0.011154853,0.011792618,0.017837622,0.013447249,0.02920016,0.028676914,0.019594827,0.006033324
0.00073659,0.062668371,0.00752178,0.014440442,0.020397025,0.018447704,0.0302586,0.028889312,0.015909864,0.012113249
6.06E-05,0.068086142,0.007608555,0.014679831,0.014170488,0.012741519,0.0283705,0.027446261,0.018141334,0.009278577
0.012259092,0.048858011,0.012232975,0.012769783,0.017420899,0.02030086,0.02193936,0.032593815,0.016817864,0.007009432
0.011069627,0.052236775,0.004017235,0.01718283,0.013950611,0.016009322,0.029753683,0.023543063,0.016735026,0.010427864
0.000204005,0.072609194,0.008154602,0.010287067,0.014597544,0.016080892,0.020047966,0.03285455,0.021267281,0.017627232
0.003345431,0.064713134,0.007261732,0.012867692,0.015344237,0.020518716,0.022159213,0.029148846,0.017616595,0.008934569
0.004813058,0.060400096,0.007378562,0.015407887,0.015273193,0.016567994,0.026659779,0.026263899,0.019905404,0.006003685
0.001255719,0.066958869,0.010479939,0.013280666,0.012646687,0.01476562,0.027169367,0.023491114,0.017667648,0.00553842
0.004041437,0.066580599,0.004383814,0.013815004,0.014930418,0.020035574,0.025179462,0.020814712,0.018126486,0.0089557
0.005079204,0.063974328,0.006330456,0.012499169,0.015402467,0.014484574,0.023620927,0.034218764,0.020794265,0.012560313
0.005443484,0.064891372,0.004736295,0.015820119,0.013921747,0.009475605,0.031927953,0.026518775,0.043448788,0.038961469
0.000982159,0.065651304,0.009806138,0.015248689,0.0163465,0.017341143,0.02164021,0.031770665,0.021942752,0.009388977
0.000275929,0.064806951,0.009731842,0.017667515,0.010215094,0.019426198,0.021697601,0.038870947,0.019659552,0.008909247
0.00358812,0.063966158,0.00791037,0.016685612,0.010074984,0.016046719,0.023366492,0.029982843,0.016023619,0.009282003
0.002692876,0.065101869,0.008065128,0.015663963,0.014182742,0.016005375,0.024492787,0.025418997,0.018316189,0.006187577
0.000469166,0.065650485,0.008984204,0.014415505,0.01272138,0.017333118,0.025264094,0.030852706,0.023582844,0.012505917
0.004436464,0.062744579,0.006969371,0.015931377,0.015864248,0.015057409,0.027711317,0.022574796,0.016548105,0.009590067
0.002898458,0.066766251,0.007804637,0.013982398,0.013166946,0.014626558,0.024384067,0.030980109,0.016103937,0.007697404
0.001448666,0.06395158,0.005247901,0.013605114,0.021328125,0.018096452,0.030862659,0.030661497,0.011441042,0.010679991
0.000734096,0.067024682,0.012141123,0.012036632,0.011252471,0.022312099,0.02069496,0.032710701,0.013574816,0.005839412
0.003305563,0.06530013,0.010244339,0.012165493,0.01600887,0.013942579,0.025889955,0.025753392,0.0122034,0.006510878
0.000768502,0.065252719,0.00385699,0.015918224,0.014576352,0.022702523,0.024537141,0.028323891,0.018787434,0.009207295
0.005872536,0.060621968,0.005987862,0.017285826,0.015727234,0.016289883,0.030142478,0.02415788,0.017139027,0.023407975
0.006927454,0.056776536,0.006668965,0.01702259,0.019808091,0.009794381,0.030424029,0.025620182,0.018953948,0.008430472
0.008733503,0.054242859,0.00678017,0.018126307,0.009742671,0.016440412,0.029410836,0.023384465,0.014431167,0.009403469
0.001466383,0.066466947,0.007447518,0.012353096,0.019092376,0.011552448,0.029715378,0.025355345,0.024999737,0.039991038
0.005159495,0.058298208,0.010227881,0.016023272,0.009621586,0.017302189,0.027769767,0.028323782,0.018053708,0.008835443
0.003064125,0.065159264,0.00995288,0.012646051,0.012476591,0.016251399,0.02696826,0.021250792,0.018034069,0.009507814
0.001071117,0.066994627,0.005550344,0.016733432,0.01309002,0.021497531,0.027986519,0.014970284,0.015573377,0.010036641
7.05E-05,0.065554335,0.009686592,0.015687922,0.009997436,0.019463572,0.029396735,0.027099701,0.022899136,0.017105551
0.004273272,0.063655971,0.005298815,0.019316486,0.005500121,0.020300709,0.020584239,0.031871347,0.020024494,0.015720905
0.004149892,0.060789093,0.008990097,0.015297018,0.013399374,0.020887909,0.026942164,0.025009941,0.012091038,0.005673436
0.000742171,0.064843656,0.004813224,0.016793952,0.012373455,0.021446918,0.027838579,0.028261535,0.013334674,0.024205663
0.008386019,0.054183597,0.011598147,0.009336098,0.020341526,0.016665901,0.031034644,0.026465008,0.021721144,0.007501455
0.00431538,0.060101831,0.00748843,0.014198171,0.019618736,0.020192667,0.025804625,0.022085504,0.01547172,0.012660488
0.004166087,0.061486577,0.01154291,0.010796428,0.020003435,0.014433117,0.025871739,0.02643389,0.023344807,0.009443639
0.001490641,0.064088663,0.010015829,0.013175811,0.019444955,0.016543439,0.024896127,0.028747574,0.022434088,0.008534777
0.002560208,0.063936022,0.008583684,0.017209521,0.012573979,0.01906633,0.022290262,0.029768792,0.01665118,0.008835839
0.003833963,0.062274437,0.005639463,0.015649341,0.018658157,0.01621141,0.024709063,0.035797761,0.019801722,0.01678812
0.001558789,0.065284735,0.010914019,0.01414978,0.013908138,0.015543519,0.028524679,0.025012175,0.024460725,0.016873015
0.000407038,0.065989772,0.009165207,0.016534485,0.010443297,0.021105186,0.022819351,0.033542978,0.019847439,0.007220673
0.000539541,0.066183459,0.009443375,0.010746579,0.022178043,0.013725469,0.028381385,0.028229952,0.018607618,0.010531622
0.00183573,0.066438671,0.009294205,0.014229398,0.012784147,0.018740776,0.018534061,0.028682748,0.015504652,0.005302623
0.004155347,0.061637521,0.009662301,0.016290972,0.011357266,0.014851932,0.027625603,0.029594891,0.01059401,0.015595776
0.001522457,0.06524557,0.007309765,0.019018834,0.010562204,0.013728016,0.026960704,0.030544525,0.018855913,0.00925324
0.000663446,0.069333081,0.007274833,0.014631064,0.014138732,0.024072938,0.022605142,0.032503417,0.020142382,0.01221348
0.001491862,0.06861921,0.00385249,0.017955048,0.013660836,0.014359493,0.026652112,0.031527764,0.021027911,0.009433214
0.001286207,0.070651061,0.004434801,0.013712402,0.017346225,0.01409864,0.029382254,0.026218975,0.013413182,0.014030877
0.000299045,0.067656465,0.010432567,0.014365938,0.013807704,0.012830074,0.032752193,0.023007743,0.021396968,0.014368411
0.005738703,0.060463482,0.003352096,0.015603031,0.025416993,0.016480483,0.024933159,0.037054632,0.014150845,0.013268992
0.010339513,0.052791306,0.005400843,0.016592042,0.012648502,0.013748863,0.02632783,0.030745476,0.017259579,0.011450291
0.00294158,0.06411529,0.008775888,0.012973073,0.015827337,0.014035139,0.03040497,0.018083093,0.011760273,0.019367158
0.001739909,0.063118491,0.01154494,0.008538549,0.022349195,0.022786102,0.020173702,0.038790931,0.023689327,0.017908557
0.001803147,0.068092321,0.008799435,0.018771752,0.00459041,0.014299063,0.023588983,0.030066537,0.016036272,0.008211775
0.003910388,0.062560763,0.008597268,0.015913396,0.014497157,0.015100275,0.024509512,0.029240045,0.015324073,0.007320035
0.000469844,0.062927851,0.008231217,0.022871393,0.008137516,0.020034523,0.027618133,0.022867838,0.011126203,0.016662259
0.005817337,0.061541721,0.010491162,0.014180846,0.011410055,0.014902389,0.027661654,0.025073454,0.009709039,0.01043662
0.001107798,0.068701411,0.004163132,0.014067101,0.018590881,0.013038375,0.027192111,0.026888841,0.022277141,0.015015622
4.71E-05,0.069167218,0.005253616,0.015866906,0.015200859,0.018960609,0.028059919,0.021313317,0.00988208,0.012924259
0.000153817,0.07000448,0.003991687,0.017013653,0.013901357,0.011390356,0.03018304,0.027128416,0.019741782,0.006595877
0.003231777,0.063070973,0.009152428,0.010718419,0.022681511,0.016950934,0.026034097,0.041432111,0.023778653,0.012123348
0.001258474,0.066216614,0.007504412,0.014311235,0.013307356,0.010238064,0.027897271,0.030487467,0.018536321,0.006963943
0.001152908,0.066512105,0.005372392,0.01645368,0.010557676,0.017664224,0.021851174,0.032289864,0.021592277,0.010969226
0.002087569,0.065521677,0.004061209,0.024548952,0.00103507,0.020637465,0.024232854,0.025884221,0.029914032,0.016849254
0.001649704,0.064859855,0.003864133,0.023736034,0.006341821,0.0178808,0.029023742,0.020288922,0.016850437,0.010050797
0.001684789,0.063235416,0.007739875,0.01877119,0.012001783,0.017865782,0.024829119,0.024423333,0.016782466,0.021284026
0.003919397,0.063221446,0.011228831,0.014415054,0.01255739,0.017039973,0.024129436,0.018375583,0.017555896,0.003590769
0.002135984,0.064178273,0.01088111,0.013067891,0.017092017,0.018017482,0.018499657,0.035751315,0.018328127,0.008146929
0.002152421,0.065113396,0.007744133,0.013487349,0.017690221,0.018368049,0.026409955,0.023768494,0.016827164,0.004810481
0.000351392,0.06871759,0.002375136,0.016614172,0.013835614,0.02336864,0.025917556,0.020823707,0.025094797,0.030601292
0.006702938,0.060241607,0.008513366,0.014440994,0.013992486,0.018590733,0.02577393,0.02069464,0.018297346,0.003684567
0.006250249,0.058288925,0.008342215,0.015741201,0.01461852,0.019345488,0.023085734,0.028662792,0.018947831,0.013136057
0.007735725,0.056040582,0.007337893,0.019272896,0.00877979,0.016125549,0.026412784,0.031425953,0.017479861,0.009331185
0.000524128,0.067901095,0.008969792,0.010087481,0.013548217,0.019903433,0.022934564,0.032234493,0.01555709,0.016292555
0.001833435,0.062233199,0.006937551,0.01536974,0.020802055,0.024156307,0.022130865,0.030966998,0.0097523,0.024125013
0.001421972,0.06765929,0.010355244,0.013351717,0.013786854,0.010087891,0.034148997,0.01732531,0.012172616,0.011146562
0.000405633,0.066186501,0.008104897,0.015519335,0.009214995,0.023376325,0.02514765,0.025037664,0.027193638,0.011097256
0.002320236,0.060277107,0.01714907,0.011134276,0.020486092,0.016288678,0.029600743,0.020073028,0.021484137,0.004813571
0.005358074,0.058734378,0.010191979,0.015334992,0.014535311,0.019055409,0.022952929,0.02395002,0.019111105,0.007513354
0.001514589,0.067431031,0.007669603,0.014595122,0.011897418,0.019364608,0.025444001,0.020423923,0.014713998,0.007531222
0.00356572,0.062488067,0.004784909,0.017636812,0.014226691,0.015928345,0.031837536,0.020260466,0.020251986,0.007045493
0.005721247,0.061675525,0.00758149,0.012773009,0.017523152,0.019074118,0.020655657,0.026692716,0.014895262,0.005142427
0.006865158,0.060070426,0.007256877,0.018196853,0.010098281,0.019300796,0.022861382,0.029553622,0.014218857,0.013665224
0.000709698,0.066279881,0.004988188,0.019622402,0.01783277,0.019979944,0.022930659,0.02417868,0.010348854,0.036026699
0.000120671,0.066020558,0.005047258,0.016287981,0.014043461,0.018108569,0.027072983,0.032273399,0.030691622,0.019532532
0.00224761,0.063170939,0.009275226,0.01792162,0.011735143,0.017160221,0.023070908,0.0319828,0.020129444,0.010063127
0.002022587,0.065291176,0.007065184,0.01772528,0.01279824,0.021072668,0.026388536,0.017354433,0.016283176,0.008745217
0.001687063,0.063756113,0.00952016,0.015114088,0.016974498,0.018857879,0.027592707,0.01985099,0.021883638,0.007087152
0.002283211,0.064697315,0.00745868,0.013596591,0.01822118,0.017413753,0.021156127,0.02960378,0.023576345,0.012211646
0.004102287,0.064284566,0.008278816,0.012267269,0.01408227,0.022008275,0.021124664,0.03012602,0.017037227,0.006931071
0.002530007,0.06986127,0.009462318,0.010025689,0.015610419,0.012142751,0.023503956,0.026029645,0.018236156,0.004661749
0.001110263,0.065244278,0.006746532,0.018425296,0.010166192,0.022574111,0.019662806,0.035027607,0.016112635,0.012379756
0.00151569,0.062859245,0.009021308,0.019556267,0.009819116,0.01912165,0.027678675,0.024086661,0.019431455,0.011603817
0.000938523,0.064645841,0.008427025,0.019824157,0.007314666,0.018357361,0.029660065,0.023714135,0.018958661,0.010858412
0.001198403,0.068611439,0.007184169,0.013064288,0.013963611,0.016542557,0.027480844,0.015635925,0.016218713,0.005755682
0.00098358,0.070326459,0.008099016,0.012391077,0.014535127,0.018883158,0.023730704,0.02324176,0.018122289,0.00463094
0.004189221,0.063662289,0.00748155,0.015001419,0.01274837,0.015772434,0.024779836,0.030757376,0.007582504,0.014261946
0.001347348,0.063826104,0.006226027,0.014541194,0.014662417,0.026597083,0.023197998,0.032010718,0.020755379,0.010447146
0.00218555,0.067891003,0.001941724,0.015637002,0.017671255,0.012326995,0.02742664,0.024146961,0.016163837,0.011529822
0.003010095,0.063510597,0.00843539,0.014500534,0.015087065,0.016772838,0.026186049,0.030858941,0.02340147,0.012553824
0.001923549,0.067049113,0.005592635,0.017380459,0.012786191,0.014821735,0.026330128,0.024127594,0.015453423,0.007491604
0.000457653,0.066178958,0.00353567,0.020325946,0.014020875,0.021312793,0.024413089,0.027100783,0.015845221,0.007591794
0.005738267,0.058371537,0.011686201,0.014707716,0.014299568,0.017208353,0.024417795,0.024608998,0.012973213,0.006454479
0.003306339,0.060659403,0.006114825,0.019477423,0.017527711,0.020511765,0.022167937,0.027022484,0.023489345,0.009846324
0.005219702,0.061726944,0.00615505,0.017859946,0.011291158,0.021834742,0.019617225,0.028612806,0.018457842,0.010343671
0.004505112,0.062579899,0.008661722,0.016941322,0.013352982,0.018452759,0.022563419,0.027276503,0.017959948,0.012562931
0.000885196,0.070360261,0.006873509,0.014397974,0.012757934,0.016919545,0.024529907,0.016783717,0.010150368,0.011288508
0.001221775,0.067445875,0.011666306,0.013887448,0.014585971,0.017681112,0.023717844,0.029970492,0.018129526,0.007017695
0.001590019,0.063796693,0.00725956,0.01676609,0.015213738,0.018633702,0.02474624,0.032419541,0.014574462,0.017475969
0.000373646,0.065862837,0.007894353,0.016403782,0.018376525,0.015859378,0.026710414,0.032391334,0.013800324,0.018959791
0.001396272,0.070035715,0.006793211,0.014400107,0.014237032,0.017088651,0.024608732,0.028211916,0.013874066,0.012103506
0.003371085,0.063426832,0.0074413,0.015627179,0.012766552,0.019726756,0.025302452,0.030169716,0.015774082,0.00740613
0.00447014,0.062076899,0.010065285,0.012152859,0.015168755,0.01560731,0.029020621,0.026442336,0.011907579,0.023563477
0.001430403,0.064170486,0.008603743,0.015765734,0.016344298,0.019608846,0.026321069,0.026839346,0.021461443,0.008026109
0.004279176,0.060501572,0.004613935,0.019440289,0.013315896,0.018773046,0.025440325,0.024054167,0.012564811,0.008650208
0.00199609,0.062873818,0.0121313,0.012697933,0.01310003,0.022201527,0.025668895,0.024066094,0.020950338,0.006544317
0.003487452,0.065140173,0.007563403,0.013880679,0.013987925,0.017268281,0.023513698,0.024783334,0.022278536,0.010865639
0.003962005,0.061015059,0.012386867,0.013093013,0.017555694,0.018627228,0.02589524,0.026456037,0.021541959,0.005491778
0.002914674,0.067217569,0.006503004,0.009459725,0.017274713,0.022360337,0.024243173,0.027512716,0.018200053,0.014125579
0.004266141,0.061657636,0.007561476,0.014835025,0.01604233,0.016830554,0.026871065,0.023022272,0.011754418,0.020249487
0.002276551,0.063046173,0.010271035,0.012510702,0.017723058,0.022571381,0.022016843,0.027920822,0.018423966,0.009815504
0.010199131,0.051801185,0.015162447,0.011627652,0.014469078,0.014742173,0.029501218,0.022926985,0.013656757,0.010605308
0.004926175,0.057634957,0.011292107,0.015276293,0.016247445,0.01817499,0.024708862,0.027050865,0.007824837,0.015829505
0.003892195,0.061123671,0.006688915,0.019502931,0.010360761,0.021378132,0.023219993,0.020477094,0.02276404,0.006720485
0.008459791,0.059355705,0.005762878,0.014816601,0.015784753,0.011556947,0.025457978,0.023328726,0.021591646,0.009052938
0.006002341,0.060429391,0.009265652,0.015896164,0.011457058,0.01065982,0.028452191,0.023659993,0.017702272,0.00626173
0.001968733,0.06477131,0.004895134,0.019381964,0.010480499,0.014173779,0.027770958,0.023268155,0.020028142,0.007597402
0.003255189,0.06195413,0.005441039,0.017926134,0.016110448,0.016527898,0.027060995,0.028126221,0.019737209,0.019490807
0.004998777,0.063713694,0.006254357,0.017698474,0.012766413,0.011356305,0.026728471,0.028410096,0.008021552,0.010975798
0.002020406,0.068005464,0.005295053,0.017850836,0.009374049,0.017764272,0.028208384,0.016567473,0.008090025,0.017815263
0.002070304,0.065564319,0.00701576,0.014081798,0.016479162,0.014173208,0.028765528,0.022473985,0.021256094,0.015582953
0.009223827,0.054553258,0.005238892,0.012729212,0.0179105,0.01673638,0.02841971,0.024276725,0.020154946,0.012489401
0.011502507,0.051903285,0.012596545,0.009473596,0.016354679,0.017782926,0.023549532,0.022904567,0.0126847,0.012162116
0.007480609,0.058887374,0.008134627,0.015844202,0.009745822,0.026103168,0.021634355,0.021609031,0.020210212,0.009313321
0.001967389,0.062675957,0.006996214,0.012032861,0.019155503,0.015798856,0.026573285,0.029561508,0.014799609,0.00602045
0.003233986,0.062774782,0.009885355,0.01090385,0.018687367,0.020464452,0.023796662,0.029141581,0.020576837,0.008347192
0.000743677,0.071223993,0.005961248,0.009826381,0.015097213,0.02266191,0.019568842,0.027764672,0.015268847,0.004438387
0.001888607,0.066277218,0.011053268,0.009934339,0.016532185,0.022027683,0.019129952,0.033766779,0.01537775,0.01008848
0.001779355,0.067391109,0.005956987,0.014799374,0.012460206,0.013535136,0.030559808,0.022507126,0.018859103,0.007375838
0.000315821,0.073739061,0.007730897,0.013461783,0.012013464,0.018450106,0.021792204,0.019092323,0.013201858,0.00602213
0.000451579,0.067535044,0.009881337,0.014052273,0.016128705,0.015743886,0.028546276,0.021521572,0.018047336,0.011176471
