"beta1","beta2","z"
0.00326507250977472,0.0827133833791222,0.997314353220714
0.00517647838860422,0.0791851867235098,0.996778662444228
0.00112068341313096,0.0873390404407228,0.999242804555394
0.000603971289493651,0.0885880255759803,0.997656091933042
0.00167223201202103,0.0862860914307895,0.99938327643409
0.000286051119893449,0.0894955536864185,0.992944229920192
5.7819314841266e-05,0.0893976858771591,0.997165320345793
4.37408030659655e-05,0.0892679138353992,0.999058331412375
0.00447228299551879,0.0803671471949326,0.99463779210266
5.86773934323434e-05,0.0891779565384922,0.997945700740795
8.91622108452718e-05,0.0890974460791257,0.997193262572647
0.000946267868110569,0.087752123999567,0.98768790246493
0.000759221868000528,0.0871158435854798,0.99967463206075
0.00138911818560603,0.0868116175534797,0.988081063151139
0.000539478526726895,0.0882016617626434,0.994387860566569
0.000114027872855818,0.0890358702199704,0.995833929989067
0.000294932258855417,0.0900096073752739,0.982005338295114
0.000569204037438159,0.0882810683360802,0.992410043960969
0.000364386298403696,0.0886591082441641,0.992600899770223
0.00190744064754378,0.0853872929678787,0.992534864012785
0.000867452644110978,0.0875951902122872,0.996143782255811
0.000433356417342328,0.0883955241919343,0.998069134886101
0.00125250957738069,0.0873073421312008,0.995039672678007
0.0010976677471727,0.0867259065182701,0.999451632213901
0.00180982809448757,0.0864123332746311,0.985495675964387
0.000443510915660851,0.0891034074923604,0.988036777864022
0.00128413262368391,0.0864424944918828,0.999063281827619
0.0048468550051862,0.0798574067718312,0.996304912508035
0.00474069447031562,0.0799098618160078,0.997081690275499
0.00499317085094537,0.0796551487772539,0.993496950141909
0.00474454129032616,0.0799603202845223,0.996200706011584
0.00482750616679502,0.0797973697790179,0.999840313714416
0.00504511593422087,0.0795683856457301,0.998295858399057
0.000958610155863274,0.0872525757296626,0.998154335778426
0.000860128996899385,0.0878102244585651,0.992872902477068
0.000931216818282192,0.0874898535004422,0.99505159260496
0.00223324942950747,0.0853483914050608,0.991441008180093
0.00224866662498295,0.0845569166294183,0.994693162529948
0.000747614947732334,0.0890934211120171,0.985178709365265
0.00158299827655983,0.0872658503551573,0.982735637149982
0.000363131176485811,0.0888477106101704,0.995049979270848
0.00130531870096334,0.086301117923432,0.995906957185136
0.000379924077255491,0.088340519358259,0.993916695547475
0.00392427871584931,0.082302661256968,0.994964097085135
0.00331410910596454,0.0829515171673956,0.996502258954645
0.00367351701599536,0.0825115456093088,0.995643081154423
0.000931547800424181,0.0877625924566918,0.997966448983068
0.000672825324624184,0.0893161427731718,0.985437212566968
0.000750786085046982,0.08824542493793,0.995589853704455
0.00140903273272815,0.0865464951008421,0.997107755691514
0.00290748350607133,0.0834542943313622,0.999801280707178
0.0041708083625727,0.0817442999189055,0.986623666288033
0.00286116997741432,0.0837517171808744,0.99786897649772
0.00108546370821809,0.087263516897444,0.997785531658489
0.00071716189466348,0.0876194642058861,0.997879756383943
0.000742298208254159,0.0873171610587476,0.997808465362989
0.00127837326168782,0.0869028632981086,0.99013408751623
1.21841594447273e-05,0.0886446040868594,0.999347234617081
0.000199430286437921,0.0889457678159403,0.997389258874101
0.00055658421694831,0.0879793626588018,0.99909134752266
0.00100694284961747,0.0878249684567392,0.989754369632944
0.00015768890964998,0.0885428858869799,0.99954048112754
0.000320902147307962,0.0882915975079419,0.999087915720692
0.000698353586243246,0.0880721482692022,0.996015328966017
0.00081016751875444,0.0877724653918785,0.9981863333587
2.81111160291924e-05,0.0887943207866072,0.9956593947714
0.000784127052651432,0.0874309602068878,0.99290348262297
0.00193346701674489,0.0851053641158416,0.996064291436482
0.00102656989861564,0.0873219798129992,0.992823881165697
0.00468793329352313,0.0804080792271311,0.989787644143302
0.00416657919634789,0.0810817720015886,0.999235056028366
0.00384528030862491,0.0824160700926793,0.990449337957238
0.000882485503347856,0.0881325933353227,0.998808718278538
5.69071467869212e-05,0.091230127626933,0.975406112591804
0.000534105649544764,0.0880629488434597,0.998122798399263
0.000884357289687085,0.0871496161589383,0.996614898412807
0.000182192417189969,0.0888105208372172,0.995168620028077
0.00120201244466159,0.0868472312193908,0.996631749230442
0.00082693359292934,0.0874519107978813,0.996300829206774
0.000396431215917902,0.0885719041394969,0.993355679952988
0.00419836130404773,0.0806309300839745,0.994695764683593
0.00440112268207164,0.0804614060079785,0.991365442182511
0.000183812832600137,0.0896809128365597,0.988812317152858
0.00122765935888211,0.0872681624129912,0.996650560978527
0.00163215353702243,0.0859917460722104,0.995504735793954
0.000618451081363816,0.0882371558580374,0.998442227731723
0.00202626149076158,0.0872506641313915,0.973288348110634
0.00223298068516923,0.085100136699373,0.996311096152045
0.00143179676764003,0.0869574835422662,0.997577692856773
0.000440925262965911,0.0879493919817838,0.999948699451666
0.000108432682524481,0.0887747735558802,0.999566739166998
0.00181991147181493,0.085005197042501,0.999238795490491
0.000787995894240065,0.0868814122224054,0.997832432400245
0.000494047143092668,0.0885790255581613,0.989232173053237
0.0026510357633603,0.0839023174402449,0.997704299949988
0.000192264216856503,0.0880065763953305,0.999554792254103
0.000464036862960108,0.0878244995824679,0.997571188036728
0.000720486745006838,0.0876089976773794,0.997525562436719
0.000904977610954767,0.0871439085374876,0.999795206699879
5.90580859474124e-05,0.0886222425791249,0.99999206390851
0.000871837475431403,0.0875410378128672,0.999990271366454
0.00258166978667051,0.0841031598215484,0.998478781668199
0.00084420546830933,0.0879092092250144,0.999904389981317
0.0012391330739207,0.0874946909020534,0.993942509001675
0.000146539281204108,0.0900704195940315,0.982756642299459
0.00294252223790297,0.0846950589036418,0.990012549305427
0.0022636016409718,0.0850730811149346,0.997720596050048
0.00150866680849711,0.0867703298013644,0.999126472119451
0.00179531982438552,0.0862084115395119,0.995972967952112
0.000252787917216313,0.0896350501912906,0.995546682630058
0.00211088783296952,0.0862169580324201,0.989980648257499
0.00101062538203167,0.087767025040463,0.998704495925987
0.00143950266516676,0.087041658815463,0.997238487894681
0.000822549159400155,0.0878695503823609,0.999656523524417
0.00107444615608546,0.0877879673905979,0.99945228753995
0.000132397022970615,0.089319422366148,0.999008517701282
0.00273526098395276,0.0838803693650096,0.999478593516221
0.000992308887306446,0.0873185802679473,0.994243897883413
0.000134532933354196,0.0893166361143652,0.989650712226595
0.00117241875608875,0.0876129524587867,0.995356416916242
0.000459275766326537,0.0887164192212595,0.995863497908271
0.00068578302673507,0.0881203979946456,0.996370171564586
0.000625916146956971,0.0889150664757952,0.989726221491498
0.00340109590574909,0.0826203107507452,0.999170507313574
0.00341015399498012,0.0826652317606454,0.998624696470796
0.00547886866245835,0.0783644897919301,0.9991147713282
0.00603312795355919,0.0773847019078523,0.994998847462231
0.00427014657807202,0.0809729610706965,0.994989055293028
0.00151522167530513,0.0862964701593159,0.998976346518131
0.00529538892818129,0.0786531568006839,0.999598835186005
0.0058059174960085,0.0777693696785309,0.993635109544424
0.000435622461927003,0.0892300309789458,0.998127889895561
0.000688354425152716,0.0887876778737712,0.990271385399006
0.000569887938906682,0.0882939366890495,0.997552391868206
0.00125263481898355,0.0864384510267862,0.997963040221265
0.000389250060848159,0.0892154879648036,0.982330088573708
0.00149195609958619,0.0858169604635904,0.999680962667084
0.0018090729818794,0.085818713884704,0.995186931884443
0.000852477889611535,0.087545387620676,0.999535678810471
0.00467556547903719,0.079833214826278,0.999774322927661
0.00480581805804441,0.0801244996129581,0.998977094027413
0.00570297826601084,0.0784250243001718,0.996547712480033
0.0038984022820163,0.0819031288838719,0.999621562117752
0.000140845503710815,0.0894926968184917,0.99829779025471
0.00141323863327019,0.0873743420314445,0.993200624134376
0.000414018571725764,0.0891385936165278,0.997991771441614
0.000746364991786777,0.0883409299561447,0.993436160114664
0.000982210193603606,0.0877362866063859,0.990306098546152
0.00137651715614076,0.0869037637332295,0.994549519665792
0.00146334420284033,0.0871064150077267,0.998903896865058
0.00227135963430288,0.0858368248786835,0.995570361813694
0.00378878595932706,0.0825574102096781,0.998538396229492
0.000888635380853376,0.0879286968468104,0.995306790661058
0.0036428489227699,0.0824365196911361,0.9870035231398
0.00698613280034045,0.076009243573541,0.996946488868058
0.00363831573164977,0.0825108598157169,0.996923257886329
0.00101872412546887,0.0882339163419192,0.989974174887099
0.000437873871265717,0.0895770317756647,0.987546419630831
0.00222952023608774,0.0848374257097225,0.995957631699546
0.00210671764098965,0.085698233624821,0.994334096661077
0.000808769599962944,0.088133798375704,0.994350498402134
0.000463359355678117,0.08884172935052,0.993856015163423
0.000374071116743495,0.089196220189078,0.99125025787522
0.000741067801542165,0.0880299432431999,0.990887974480536
0.00289807573169505,0.0838973498569958,0.98862465136424
0.00282850499262788,0.0836074750999957,0.996688758680638
0.00237903872108199,0.0841282663397263,0.997910741394489
0.00159251286485066,0.0866277021488772,0.99812657334113
0.0012564907078852,0.0866545957397553,0.998651935931057
0.0039070233324653,0.0813244694506077,0.996858456251204
0.00259606767321392,0.0844216583003308,0.993462234110095
0.000439650254459391,0.089355367514078,0.985727214391412
0.000905299867790631,0.0879926417162658,0.98912676480448
0.00070916862695716,0.0883796014794382,0.991454523468767
0.00113301526912397,0.0880082826288049,0.994921803705187
0.000785478448371551,0.0881607608711805,0.99747076829604
0.00319611904352374,0.0830466429059931,0.997997815854541
0.00249960713198346,0.0847629131289701,0.998115130603014
0.000739153060991957,0.0880703773655284,0.999656885489236
0.00284755549992127,0.0843397549899766,0.990706653145452
0.00177142198346472,0.0862229936051235,0.998148335684038
0.0025242139587422,0.0851913890980822,0.996209531684429
0.0011925084993902,0.0873662889016761,0.995849444456377
2.48190225897519e-05,0.0894215302138649,0.995645660691906
0.00242254895595281,0.0844449069024099,0.999977793736873
0.000403831732818985,0.0889946424704534,0.997384100051527
0.00399626292588781,0.0817043247412777,0.999045031504122
0.00448794763967629,0.0807600827007669,0.997910469914715
0.00393713491006092,0.0820737575133068,0.987899334420657
0.00291601251144959,0.083722933371395,0.995349831638785
0.004100978736613,0.0815648650500339,0.998180141249537
0.000768573565122093,0.0881237520870744,0.999300138461644
0.00246626960185754,0.084369495784601,0.998117367080822
0.00139253386344904,0.0864078297627527,0.995585555465766
0.00203229049495662,0.0849099291308567,0.998631858999092
0.00182540668104577,0.0870676064314447,0.978095523987472
0.00251961339471417,0.0842734905186607,0.99934000279653
0.00255052188014668,0.0849306897680076,0.988335156762355
0.000714670978148217,0.0884632120222638,0.989058619753321
0.00352160630092621,0.082620529786875,0.991981183193266
0.0025888825706266,0.0839526688734066,0.998781996636413
0.000350793179028067,0.0882022157945305,0.990663097343506
0.000936201956453843,0.0873107537933015,0.985529461876056
0.000162302997174637,0.0895944276739113,0.982614761921005
0.00125392603711744,0.0872713232011024,0.981241394472343
0.00281142356879978,0.0837910680790266,0.98460424870502
0.00186142240581542,0.0856562862745912,0.994577096317643
0.000592261496125102,0.0882457203490483,0.997031784384059
0.000202872140263977,0.0889127709651858,0.999394444520617
0.000639493709317808,0.0890807743679755,0.992696702012074
0.00171563268816847,0.0867797378206053,0.990510242127622
0.000921278028941326,0.087542680155411,0.995165410024891
2.84923969923275e-05,0.0887405450199683,0.991887004256935
0.000783930951730408,0.0874230538773896,0.999889750738392
0.00110398332239715,0.0871713246666634,0.988458827227349
0.00166676387581095,0.0859133962214061,0.993150966781125
0.00235126259913078,0.0844646178611099,0.994890171447681
0.00168853095080585,0.0859088510190727,0.992794418293734
0.00101230549632211,0.0870927479815312,0.992061516536793
0.000543351067755296,0.0882292740929249,0.997553439413725
0.00243250002112181,0.0845042730818276,0.998349028791887
0.00248388509464077,0.084950182363845,0.991200107969758
7.29761715263537e-05,0.0890880648112385,0.999629554097381
0.00113670744042932,0.0874796075514849,0.995625353465589
0.000563709732865795,0.088975349776271,0.996073912731847
0.00131621897590438,0.0862565556661666,0.999012187093466
0.00021196535658557,0.0890350550817029,0.994566659232927
5.65789406022839e-06,0.089103246393795,0.996434095123815
0.000366964098241804,0.0888445235060898,0.995645655109372
0.00108770117159894,0.0870995489266128,0.996980179538757
0.00072611913724643,0.0880921797425066,0.99657609265621
0.00109559723759483,0.0874092508563068,0.992482423030007
4.06692857733738e-05,0.0894216831840625,0.995301575266499
0.000595180277692522,0.0878334312568392,0.999649605217329
0.000593839563287383,0.0878988214242551,0.998364442775703
0.00164664034686722,0.0862795993876571,0.995699172857075
0.00339055633857895,0.082393993619897,0.999548348873067
0.00301135720609675,0.084775394756357,0.981653420053757
0.00328087435734553,0.0832981385413843,0.996177802765612
0.0015748752361443,0.0866033581726577,0.998308855545342
0.000964145921517563,0.0874485860977586,0.997231749274656
0.00140054386358877,0.0869231285876414,0.994108095667804
0.00149907519974887,0.086751672673463,0.99914942659972
0.00280897323886348,0.0838258528778248,0.995815925496848
0.000499150775019755,0.088403925946609,0.998505725844752
0.000275861135997186,0.0898756499729794,0.98201216156771
3.32713760047931e-05,0.0893439519367539,0.999435691867689
9.64027798321998e-06,0.0889682296921113,0.994354002117465
0.000389580533464778,0.0884227033260321,0.994911010106861
0.000319858908843846,0.0883580826371955,0.998672761136924
0.00164040002784812,0.0855549319629342,0.99735430463336
0.00135116823948713,0.0869433871849443,0.997533475608645
0.00207686180877125,0.0858996097337993,0.988822422108174
0.00111192408707596,0.0877090089754363,0.99945792218954
0.00460572052206644,0.0808383398808755,0.999056151417124
0.00220644384869905,0.0858097993465625,0.996304496354303
0.00601165173205845,0.0772356397000429,0.999416670712219
0.000341740489547452,0.0898244566601662,0.994621909212474
0.00278989934429611,0.0835861214042434,0.99979127151775
0.000678323435756261,0.087825178700404,0.999557095727311
0.000366474928681815,0.0889094513091573,0.993202199727728
0.00062761977969191,0.0879680822549764,0.998917742685757
0.00153271018195372,0.0861302058064254,0.99978441450517
0.00270357812353584,0.0845202044004299,0.989896501884126
0.00242052917269112,0.0845783766366752,0.997428024263034
0.00268011592511879,0.0839845636648398,0.996572334535301
0.00285427345902976,0.083806119208156,0.995959777280099
0.0034236183831071,0.0828473249222147,0.989941544157579
0.00146761675213767,0.0864471312725881,0.99283856904463
0.00049831770431347,0.0884163776434824,0.99384822887428
0.000839400989662383,0.0873353403191221,0.999774353474302
6.32149492751722e-06,0.0892320841042606,0.99789693110757
0.000592247861816234,0.088049480865232,0.996530142064791
0.00142286814654708,0.0865799874648869,0.988431032582188
0.00162267551895741,0.0859501721714168,0.996531769542494
0.00316737738850023,0.0823819401984437,0.997749043304629
0.00186411513353107,0.0852910989614981,0.992139049808748
0.000590882954977724,0.0880461137841618,0.989226348519311
0.00123182694960296,0.0870186439785143,0.985118031274597
0.000775937303079836,0.0868713760417841,0.998473470718291
7.88574717571121e-05,0.0906548787669224,0.974294682496749
0.00024209707783344,0.0887113321055984,0.999387366813392
0.00177909054061366,0.0855282724477169,0.997827687597734
0.00110237637571839,0.0873176578565967,0.99070710092107
0.0016573116324559,0.0860499688848862,0.999989565381881
0.00132725906415135,0.086380425340024,0.999787755236626
0.00100413221610993,0.0873794041345962,0.999760980809392
0.000262897254189204,0.0891866175984959,0.992011535329585
7.76051317428992e-05,0.0907403804753701,0.976966162602051
0.000375440617603701,0.0893450322642164,0.996882109042818
0.00182750533673729,0.0864084504231992,0.992419737784449
0.00162588111789559,0.0866752532528165,0.999691463513586
0.000665594842856638,0.0883656770807401,0.996564753639086
0.00228001892186337,0.0850289317875701,0.997672402689419
0.00330150387226943,0.0829675693315144,0.996421600723368
0.00617227989800245,0.0777140087009247,0.991121815206361
0.00418825411669633,0.0817319724264012,0.994715076334864
0.0047347293776181,0.0805402740883601,0.995833897858891
0.00501033959611169,0.0799814987388702,0.993906520860351
0.00635160303093712,0.0770545123931799,0.993945000422367
0.00243983131856288,0.0846179061518281,0.999580670741416
0.00102623579617713,0.0878932647524939,0.999598772148038
0.000136489876234669,0.0893262070977613,0.99529062869308
0.000897387516509209,0.0886978772326788,0.981390862915518
0.00305827464058807,0.0837252484525909,0.987333034787273
0.000284613371992044,0.088776497861208,0.996726445647786
0.000110536655659981,0.0899268886571909,0.989734524582126
0.000973057113089357,0.0879852678452672,0.989724998040385
0.000288815545069384,0.0885712656424854,0.998225217525134
2.88515824399657e-05,0.0891295571502034,0.99827547556962
0.00167924641941502,0.0867744081026848,0.985415583981354
0.000766706097409207,0.0882558512817376,0.998624916968424
0.000261246835555299,0.0882598097471482,0.998531542988437
0.00164790593738937,0.0857879102363345,0.999451912807006
0.000710015659172295,0.0884286637483408,0.990984311176168
0.00260154137237324,0.0838077990791156,0.998738179941112
0.000135582909415269,0.0896196199629894,0.996579996643544
0.00107527653973007,0.0881899254764043,0.997987120967741
0.000335983333476461,0.0891512758495617,0.999758862987211
0.00136211754389547,0.0882297944434245,0.985014675310459
0.00224836343756695,0.0849820592096119,0.998848263560354
0.00185898935248297,0.0861521404113477,0.997232326217158
0.000175667392720977,0.0890326646104489,0.997885801992155
0.000301607576061793,0.0886298823935942,0.998516300537829
0.000574713469802883,0.0883583689504359,0.998751907093022
0.00183883443451644,0.0865133308918355,0.987993490446376
0.00213452905599256,0.0855296329186464,0.992545766010636
0.000736489837726499,0.088957462810921,0.983913388766773
0.000731739910048951,0.0886660508933625,0.986905132659222
0.000272456913393226,0.0888521479805563,0.999739691246772
0.000213960151759333,0.0895060800408393,0.994887951827231
0.00402117679271696,0.0823638472854668,0.985072046905092
0.0027237134723847,0.0844783975421381,0.991373482198653
4.35470304251525e-05,0.089310398433073,0.999693128819117
0.000343311092637479,0.0887435340516028,0.999877632376909
2.60292197169729e-05,0.0902313383579601,0.989605700243239
9.80615031490041e-05,0.0898436930634754,0.991390340246541
0.000913473634440077,0.0880511677259991,0.999055151610649
0.00240595021846377,0.0848737443966174,0.993203975644083
0.000670330485405709,0.0875433211722262,0.999710609207884
0.00114176734750538,0.0871373026002934,0.996486772943424
0.000689302731649321,0.0881358886140902,0.998869977178247
0.00185780048716326,0.0852961467004624,0.994647105561095
0.00149930257778235,0.0863850442356192,0.997104046748028
0.00236820595695913,0.084926764704069,0.988890272924978
0.00558988272390894,0.0786787237724429,0.99555892596467
0.00342705735466572,0.0827249506830148,0.996392987573203
0.000350090603588413,0.0886750159178814,0.998809997292495
0.000660276704730165,0.0880004476712108,0.994958528685017
0.00334974745960715,0.0832364850291622,0.997170246747262
0.00814223516878433,0.0734759896024013,0.996928259125886
0.00251903012938227,0.0849465314857812,0.999095079104851
0.000422645653927956,0.0883325738206315,0.999270544789311
0.000429164484810363,0.0883785794457457,0.998827695237829
0.000588436039045277,0.088809130247677,0.995059714821732
0.0018873435029217,0.0855088882193424,0.998004778469326
0.00172158484302711,0.0858127167329276,0.999452118984663
0.00284324896466824,0.0840752631404684,0.987109944863904
0.00151435589113461,0.0855525664234334,0.999891940742172
0.00122657511250669,0.0871622727878595,0.989558486948286
0.0037143059688036,0.0820307432205575,0.999565071364225
0.00172290576328445,0.0858311993726622,0.99692451529903
0.00234831516261363,0.0844985377514768,0.99410765604839
0.0012018570103793,0.0864251568992489,0.999443736926845
0.000787437613671424,0.0876942814552887,0.991982913920506
0.00115056159728155,0.0865845199826334,0.995856632406626
0.000881313693024612,0.0884361791581759,0.97741995308191
0.00174163256280672,0.0859178038189722,0.996248118435692
0.000588910501070034,0.0887017337758769,0.991546812225149
0.00135051906675101,0.0863396282561402,0.999140031187194
0.00229852997545721,0.0843329493368577,0.99927599200762
0.000166953807841016,0.0893969308882091,0.984005833674774
0.000755909843302257,0.0877444884393207,0.986890692480291
5.93226148384866e-05,0.0887759072402425,0.996112947929628
5.66625368163262e-05,0.0890596131287218,0.991973830777938
6.98862622078609e-05,0.0893458092202631,0.995664275550151
0.000494403313026073,0.0876554737959248,0.998814659194068
0.0020012692460277,0.085395399685246,0.992782656128818
0.00376488023483374,0.0820062861556037,0.994358871616402
0.0035153697576321,0.0828481836208013,0.997835758689893
0.00211952057768658,0.0851762852232337,0.998679728307943
0.000379396598487778,0.088991021220134,0.996464957866184
0.000573150481669723,0.0881484675156259,0.997935169782728
0.000609721910883449,0.0876374621808659,0.999245828960282
0.0018568249986664,0.0849220721511749,0.998483827950671
0.000396595750366243,0.0884446157364031,0.995019733429709
0.000233951775663477,0.0883604078624156,0.998582453364269
0.00221971429534089,0.0843161041278727,0.99613792176073
0.00119783939147911,0.0864194904637747,0.999215175706478
0.000691467592318196,0.0876933669511488,0.994205943967041
0.00118396698062671,0.0865429251164255,0.99687452207396
0.00133583604446922,0.0865493835944505,0.993706828545695
0.00118712787652575,0.0866677623339512,0.9998898698319
0.00318478992719979,0.0832004086748028,0.996661881836764
0.000122072723638883,0.0891746117669687,0.997763491315001
6.34362594112152e-05,0.0891938891889057,0.997880246508594
0.000781298414746967,0.0874472377267845,0.999104860460743
0.000287766074679515,0.0894260738120365,0.995016634277631
0.000558312888433454,0.0892214834362614,0.99358034750135
0.000558734100762188,0.0898566643359305,0.98597672163132
0.00217203674951856,0.086137782136302,0.988378421366371
0.00268655738956331,0.0846640728122872,0.99132939289288
0.000181265867241404,0.0896245855416981,0.994852830243647
0.00129516690202233,0.0876861239262189,0.986455104530348
0.0017407563896077,0.0853094494573075,0.999697440573436
7.23353613883668e-05,0.0885677496533965,0.991558370492524
0.000796011240329687,0.0876237641554872,0.993241809563451
0.00113133153664599,0.0865685909984562,0.999101819618269
0.00151990257939722,0.0858949711858228,0.999464192869394
9.01514271482795e-05,0.0891267255739785,0.993260574086831
0.000485581774368427,0.0887082207210155,0.998839992307191
0.000964324101997902,0.0866477834548861,0.997391230124686
0.00042056819268957,0.0879761457863574,0.996714839790011
0.000148104228845372,0.0889322691081925,0.996409889123216
0.000394915873308426,0.0895639901366293,0.984541841625646
0.000504223369851686,0.0883901622084773,0.995741922086094
0.000446780536557764,0.0882021271496866,0.99836380069605
0.000158006437684534,0.0888447635101722,0.999496287537795
0.00119435997413467,0.0871388218139193,0.994585765672373
0.00127406997381788,0.0870973210031574,0.995837336202265
0.000308177212362088,0.0894676663114124,0.987105875419905
0.000332501300410546,0.0888591397724681,0.997526959889339
0.000461046549471291,0.0902523377481027,0.979339861918322
0.00040227801452067,0.088580185522869,0.999228296274874
0.00194989634784756,0.0854406234542388,0.994921796604331
2.65100387207532e-05,0.0889909074506631,0.99195782625575
0.00307897641319147,0.0828569373165444,0.995613261973451
0.000139278972961958,0.0891516160953752,0.9928047596381
0.000228388313053777,0.0887570286166364,0.994967175786593
0.000207640744671426,0.0883386095933795,0.999524636817913
0.000631469594630932,0.0878543829872361,0.998571828912546
0.000523525124214877,0.0882198406699196,0.994864254762651
0.00128982010506132,0.0863066586085413,0.996925188150534
0.000194188367241882,0.0893084250009512,0.995690698733908
0.000815194185765764,0.0878628149658436,0.997214297909263
0.00131485887816313,0.0864945218936738,0.998739875038813
0.000726669394316596,0.0877757216461579,0.99992335592164
0.00177754877947725,0.0853409307897506,0.999663404824992
0.00265011275028401,0.0840746725612348,0.996103605713677
0.000267584120685968,0.0885839603126667,0.994520521840731
0.00157272972176703,0.0865884299014139,0.990823210347638
0.00173053643013611,0.085722889436439,0.994058599845552
0.00070407956645963,0.0880555471267834,0.996475399716991
0.00150073231808907,0.0877104773226218,0.970483224965171
0.00169770898207087,0.0860240749940992,0.997782093817685
0.000196367030754206,0.0891320511113216,0.985492468404044
0.000285118165559954,0.0890150411388124,0.994995691973617
0.00087258406547183,0.0886638773786723,0.990870935422306
0.000233324667279817,0.0891206101413126,0.998627897419711
7.1867138571613e-05,0.089781116771401,0.997846730983973
8.3657336177034e-05,0.0896050239489278,0.997012886720013
0.000836787091726887,0.0876277620951678,0.997539495682672
6.12457217282701e-05,0.0917738630880448,0.969039185232858
0.00365491843202772,0.0820631209120477,0.999795711019092
0.00133377466316675,0.0864599747648009,0.998211241706135
0.000769629490604508,0.0878541855431266,0.992780940113683
0.00125592045783039,0.0867355267321443,0.999665857265367
0.00200076412326305,0.08761437596589,0.966918846078516
0.000821754728738603,0.0876444371013509,0.996205330498492
0.000139754233993046,0.0889203857664069,0.998077327314974
0.000948108896906501,0.0869506119466734,0.999018602124102
0.000700908068828345,0.0883863096927155,0.986369295730159
0.00135766013409188,0.0869543110465883,0.992660311671763
0.00089377204621317,0.087775186290023,0.991060113944413
0.000319974459365852,0.0889961224868536,0.99573693719557
0.000911491301490399,0.0875587149665613,0.993992999857378
7.04914854656798e-05,0.0895117365496225,0.99964407494014
0.00382727358779115,0.0815667251966046,0.998296440195957
0.000517972007423079,0.088780985461765,0.999952679582329
0.000372932559836643,0.0890275237689583,0.994571131100165
0.00171966459461688,0.086515101060085,0.999555565663691
0.00165415121792411,0.0870958511701202,0.999584447903407
0.000589616395692122,0.0886111895845381,0.999384455712978
0.0015051226490458,0.0863129988089751,0.994124115310085
